Wall time,Step,Value
1769122860.7839935,21249,0.23842626810073853
1769122877.9828482,21349,0.2383156418800354
1769122894.998873,21449,0.23714487254619598
1769122911.9141095,21549,0.24065274000167847
1769122980.3114896,21999,0.2389208972454071
1769122989.021596,22049,0.23339086771011353
1769122997.257454,22099,0.23915569484233856
1769123005.997877,22149,0.23672246932983398
1769123023.6948342,22249,0.2351948320865631
1769123066.869642,22299,0.23205484449863434
1769123100.091254,22449,0.23143284022808075
1769123134.3500087,22599,0.23429599404335022
1769123163.7727635,22749,0.23756912350654602
1769123190.4081385,22899,0.23471912741661072
1769123198.7346492,22949,0.23872463405132294
1769123207.4844618,22999,0.23346342146396637
1769123216.346161,23049,0.2361624836921692
1769123225.0009837,23099,0.2373388707637787
1769123242.215881,23199,0.2302228957414627
1769123251.0512614,23249,0.23240961134433746
1769123262.718553,23299,0.23824192583560944
1769123285.5906413,23399,0.22837938368320465
1769123297.0121682,23449,0.2385403960943222
1769123308.4547892,23499,0.23060458898544312
1769123330.9189348,23599,0.24051354825496674
1769123353.5001647,23699,0.23702041804790497
1769123364.0300493,23749,0.2266811579465866
1769123398.838774,23949,0.22804908454418182
1769123432.067327,24149,0.23811285197734833
1769123457.9605942,24299,0.2373962551355362
1769123467.956318,24349,0.2414851188659668
1769123491.1353197,24449,0.23816408216953278
1769123502.4984217,24499,0.2326701581478119
1769123525.545343,24599,0.22604532539844513
1769123548.476326,24699,0.23672744631767273
1769123581.3293056,24849,0.23499394953250885
1769123668.0207212,25199,0.22387397289276123
1769123696.7629206,25349,0.22047950327396393
1769123708.0322752,25399,0.22684326767921448
1769123741.2336888,25549,0.22441455721855164
1769123752.7168407,25599,0.2216469943523407
1769123764.0231807,25649,0.23208436369895935
1769123786.7126591,25749,0.22950942814350128
1769123797.913381,25799,0.22944532334804535
1769123809.1337645,25849,0.23847538232803345
1769123817.9209778,25899,0.22700729966163635
1769123834.7754087,25999,0.23312696814537048
1769123877.6432192,26249,0.22325336933135986
1769123886.2229922,26299,0.22651515901088715
1769123948.780599,26599,0.2284044623374939
1769123971.504767,26699,0.225010946393013
1769123982.7056327,26749,0.2223014384508133
1769123993.9762144,26799,0.23709595203399658
1769124005.305017,26849,0.22359929978847504
1769124016.425503,26899,0.22222115099430084
1769124027.6237433,26949,0.22473041713237762
1769124037.2309968,26999,0.23010902106761932
1769124044.935699,27049,0.21946029365062714
1769124053.2698407,27099,0.22011354565620422
1769124061.800411,27149,0.22977448999881744
1769124078.9900374,27249,0.22740201652050018
1769124105.0819566,27399,0.2322719693183899
1769124113.8015926,27449,0.22943705320358276
1769124122.3968358,27499,0.2198622077703476
1769124143.4687078,27599,0.22726425528526306
1769124155.0468833,27649,0.22649316489696503
1769124189.3920295,27799,0.22664369642734528
1769124242.6482356,27899,0.2290131151676178
1769124261.237868,27999,0.21202611923217773
1769124269.9471138,28049,0.21720007061958313
1769124296.0601819,28199,0.2221003770828247
1769124304.8463452,28249,0.22114068269729614
1769124313.6177554,28299,0.21635431051254272
1769124331.1204245,28399,0.21787413954734802
1769124339.755824,28449,0.2257571667432785
1769124348.0572045,28499,0.227065309882164
1769124371.0187614,28599,0.2175513058900833
1769124393.9894037,28699,0.220650315284729
1769124405.4761705,28749,0.22936053574085236
1769124439.412582,28899,0.22509153187274933
1769124450.663851,28949,0.22036431729793549
1769124461.3543231,28999,0.2237742841243744
1769124472.5746462,29049,0.21904653310775757
1769124481.4447846,29099,0.2193940281867981
1769124490.1917522,29149,0.21654652059078217
1769124498.7354088,29199,0.2257879227399826
1769124507.215268,29249,0.21322016417980194
1769124524.4031134,29349,0.22052133083343506
1769124533.2456129,29399,0.21529552340507507
1769124568.358277,29599,0.21503359079360962
1769124579.9632227,29649,0.22081488370895386
1769124591.516903,29699,0.22696776688098907
1769124614.3260355,29799,0.2164200395345688
1769124625.609828,29849,0.22237743437290192
1769124636.8835113,29899,0.2168045938014984
1769124648.0899146,29949,0.22267356514930725
1769124669.6060302,30049,0.22034139931201935
1769124688.904246,30149,0.2183002531528473
1769124697.4621427,30199,0.2179502546787262
1769124706.1547065,30249,0.21450231969356537
1769124723.6643386,30349,0.22441351413726807
1769124741.2224278,30449,0.21703603863716125
1769124758.6558022,30549,0.21200166642665863
1769124767.3417966,30599,0.2199607491493225
1769124805.848383,30649,0.20337732136249542
1769124839.768992,30799,0.21413913369178772
1769124884.2249572,30999,0.21850202977657318
1769124895.2626011,31049,0.21243886649608612
1769124917.04779,31149,0.2128404825925827
1769124925.6700196,31199,0.21790999174118042
1769124942.9581678,31299,0.21427419781684875
1769124977.0699613,31499,0.21738243103027344
1769124985.690168,31549,0.21590158343315125
1769125003.1309562,31649,0.21095512807369232
1769125022.7196586,31749,0.2149527370929718
1769125068.3653471,31949,0.220733180642128
1769125101.3617587,32099,0.21248333156108856
1769125112.56945,32149,0.2169431895017624
1769125135.2019439,32249,0.21681378781795502
1769125145.0094507,32299,0.22176770865917206
1769125153.5070536,32349,0.21443334221839905
1769125162.0628636,32399,0.2208004742860794
1769125170.7079096,32449,0.2198803871870041
1769125179.49438,32499,0.21630728244781494
1769125188.163857,32549,0.221761092543602
1769125196.9284463,32599,0.20797447860240936
1769125205.5416603,32649,0.2157195657491684
1769125240.900115,32849,0.22290779650211334
1769125252.5504198,32899,0.2041655331850052
1769125275.6228654,32999,0.21344684064388275
1769125297.2906702,33099,0.22163723409175873
1769125330.9301288,33249,0.2177763730287552
1769125353.1833694,33349,0.2112458348274231
1769125364.013876,33399,0.21902692317962646
1769125397.9758096,33449,0.2074473351240158
1769125423.9877017,33599,0.21407541632652283
1769125432.4879744,33649,0.21270139515399933
1769125441.095129,33699,0.20498128235340118
1769125449.4126108,33749,0.20495003461837769
1769125458.092227,33799,0.20566101372241974
1769125478.6764164,33899,0.20583587884902954
1769125489.8921068,33949,0.20442426204681396
1769125500.9998517,33999,0.20719675719738007
1769125523.501014,34099,0.2105795294046402
1769125534.7766948,34149,0.2094414085149765
1769125546.0914657,34199,0.2129005640745163
1769125557.406489,34249,0.2087695449590683
1769125568.6149275,34299,0.20783460140228271
1769125579.9014912,34349,0.2089560329914093
1769125600.3553386,34449,0.2187490612268448
1769125608.88607,34499,0.2172061949968338
1769125634.5123012,34649,0.20792320370674133
1769125669.4918616,34849,0.2119213044643402
1769125697.4525065,34999,0.21828724443912506
1769125708.7519605,35049,0.21305988729000092
1769125720.303744,35099,0.21115799248218536
1769125731.829714,35149,0.21018695831298828
1769125743.1563516,35199,0.21059682965278625
1769125754.4754353,35249,0.20882122218608856
1769125765.4038098,35299,0.21152250468730927
1769125776.4244404,35349,0.2074836790561676
1769125799.1216345,35449,0.2145787477493286
1769125810.4382434,35499,0.21065670251846313
1769125821.4781768,35549,0.2071482241153717
1769125856.2356768,35749,0.20614732801914215
1769125890.8833773,35949,0.20860673487186432
1769125899.5300453,35999,0.21721000969409943
1769125920.1567492,36099,0.20159989595413208
1769125931.399623,36149,0.2174142301082611
1769125942.9561508,36199,0.20581243932247162
1769125985.9997633,36249,0.19992980360984802
1769125997.369038,36299,0.21011081337928772
1769126008.8544261,36349,0.20127305388450623
1769126042.5186157,36499,0.1971188187599182
1769126053.8778226,36549,0.21038711071014404
1769126065.293758,36599,0.21115705370903015
1769126112.512842,36849,0.2089596390724182
1769126129.2397258,36949,0.20392803847789764
1769126137.923092,36999,0.2123662382364273
1769126146.6450517,37049,0.20322293043136597
1769126153.5533767,37099,0.2131100445985794
1769126166.836108,37199,0.20494161546230316
1769126193.08224,37349,0.2120305597782135
1769126201.7224333,37399,0.20871548354625702
1769126235.1055381,37549,0.2090066522359848
1769126247.5417264,37599,0.20622240006923676
1769126259.8710303,37649,0.21063479781150818
1769126272.330158,37699,0.20556354522705078
1769126284.8251538,37749,0.21433378756046295
1769126309.9536817,37849,0.21441537141799927
1769126347.121614,37999,0.21408826112747192
1769126357.4078286,38049,0.20283326506614685
1769126376.9491472,38149,0.20327253639698029
1769126396.4295537,38249,0.20871210098266602
1769126406.2055275,38299,0.19769150018692017
1769126415.897252,38349,0.20300382375717163
1769126425.726893,38399,0.19856269657611847
1769126448.827945,38499,0.20647628605365753
1769126461.5894854,38549,0.2004215121269226
1769126474.1855593,38599,0.20320680737495422
1769126486.846304,38649,0.21000534296035767
1769126499.5229883,38699,0.20470558106899261
1769126511.9513729,38749,0.20623447000980377
1769126524.5416737,38799,0.20398277044296265
1769126537.2178485,38849,0.20518819987773895
1769126608.9701126,38999,0.20096392929553986
1769126621.410702,39049,0.20380352437496185
1769126665.8283713,39249,0.2010703831911087
1769126675.5920806,39299,0.19903835654258728
1769126695.2131188,39399,0.20520122349262238
1769126713.95186,39499,0.20900499820709229
1769126734.6720808,39599,0.202361062169075
1769126747.445906,39649,0.21098622679710388
1769126759.9361084,39699,0.2045113891363144
1769126772.4327693,39749,0.1964065432548523
1769126785.1824973,39799,0.2094823122024536
1769126797.7957814,39849,0.20689409971237183
1769126822.7492597,39949,0.20320777595043182
1769126847.5282397,40049,0.19730663299560547
1769126872.4177763,40149,0.20673604309558868
1769126909.7585895,40299,0.2059461921453476
1769126922.1497297,40349,0.20868869125843048
1769126934.489983,40399,0.20600861310958862
1769126947.1328118,40449,0.2134210765361786
1769126959.5505834,40499,0.20037199556827545
1769126983.2433765,40599,0.20578603446483612
1769126992.4355938,40649,0.198319211602211
1769127001.9179683,40699,0.2123318612575531
1769127021.5374277,40799,0.2090398222208023
1769127031.407471,40849,0.2064858376979828
1769127050.5763974,40949,0.1995537132024765
1769127086.778571,41099,0.2044304460287094
1769127112.4432461,41199,0.20397818088531494
1769127125.2254155,41249,0.20727074146270752
1769127137.8784435,41299,0.2020508348941803
1769127175.759848,41449,0.2023523449897766
1769127212.7436306,41599,0.20588049292564392
1769127224.813008,41649,0.2041320949792862
1769127249.2210665,41749,0.19730253517627716
1769127299.5097198,41849,0.19537079334259033
1769127319.0740957,41949,0.2024577111005783
1769127328.8288367,41999,0.19813144207000732
1769127375.096248,42199,0.19887755811214447
1769127400.1335528,42299,0.19326993823051453
1769127412.24081,42349,0.20431824028491974
1769127424.3619468,42399,0.20834261178970337
1769127436.8578188,42449,0.19659285247325897
1769127461.8098128,42549,0.19752945005893707
1769127474.2949169,42599,0.1990169882774353
1769127486.8406355,42649,0.19977250695228577
1769127499.2979782,42699,0.1974859982728958
1769127542.850867,42899,0.2017393559217453
1769127562.413766,42999,0.19370122253894806
1769127572.1672862,43049,0.20342250168323517
1769127581.8182182,43099,0.1972251832485199
1769127591.624864,43149,0.20386472344398499
1769127601.3568146,43199,0.20139427483081818
1769127650.155059,43399,0.1979110836982727
1769127662.7961118,43449,0.19504529237747192
1769127674.9104598,43499,0.2041500210762024
1769127687.4132485,43549,0.20467586815357208
1769127724.559445,43699,0.20773285627365112
1769127736.7734933,43749,0.2056104689836502
1769127749.357139,43799,0.20088523626327515
1769127761.7254117,43849,0.1983194500207901
1769127774.2065363,43899,0.1958974301815033
1769127796.2754204,43999,0.19878903031349182
1769127806.002755,44049,0.20682987570762634
1769127815.766489,44099,0.19309990108013153
1769127825.5064404,44149,0.19338002800941467
1769127844.503027,44249,0.20137839019298553
1769127873.713639,44399,0.204403817653656
1769127898.340521,44499,0.20123572647571564
1769127910.822699,44549,0.20388057827949524
1769127970.5381002,44649,0.1926824152469635
1769127983.0837412,44699,0.20096586644649506
1769127995.696117,44749,0.19918358325958252
1769128020.6191273,44849,0.19876934587955475
1769128033.0496993,44899,0.1916714310646057
1769128054.7549067,44999,0.19255025684833527
1769128064.1430004,45049,0.20153221487998962
1769128113.0938458,45299,0.19334501028060913
1769128132.4973004,45399,0.20182107388973236
1769128145.044943,45449,0.20207954943180084
1769128157.7064261,45499,0.19845832884311676
1769128170.3766873,45549,0.195360004901886
1769128182.888574,45599,0.2003542184829712
1769128195.3025017,45649,0.1930302083492279
1769128207.477514,45699,0.20449312031269073
1769128232.1661115,45799,0.19102224707603455
1769128244.6165857,45849,0.19293341040611267
1769128257.1134095,45899,0.20366211235523224
1769128294.2806797,46049,0.19996331632137299
1769128306.481368,46099,0.1870446652173996
1769128318.0769832,46149,0.19967786967754364
1769128328.4249544,46199,0.20089000463485718
1769128349.3844545,46299,0.19580669701099396
1769128408.051434,46599,0.19909314811229706
1769128420.680856,46649,0.2000158429145813
1769128433.1209865,46699,0.20000579953193665
1769128458.4400623,46799,0.20119749009609222
1769128507.7226708,46999,0.19758501648902893
1769128544.913329,47149,0.204137921333313
1769128579.5377686,47299,0.19850163161754608
1769128638.1867232,47449,0.1954146772623062
1769128648.0278625,47499,0.19815921783447266
1769128668.632819,47599,0.19060435891151428
1769128681.42027,47649,0.19502803683280945
1769128693.8173656,47699,0.1944456845521927
1769128705.951036,47749,0.18847261369228363
1769128730.1294265,47849,0.1956608146429062
1769128742.610467,47899,0.1903267502784729
1769128755.110212,47949,0.19324909150600433
1769128767.5968637,47999,0.1960354596376419
1769128779.9292626,48049,0.1940891146659851
1769128792.4683323,48099,0.19609656929969788
1769128804.9223223,48149,0.2001417875289917
1769128817.2208593,48199,0.1902473121881485
1769128828.2726073,48249,0.1939692497253418
1769128847.4774258,48349,0.1878109723329544
1769128857.1146476,48399,0.20278336107730865
1769128876.510503,48499,0.20435133576393127
1769128896.4050736,48599,0.1930435597896576
1769128905.9941638,48649,0.19781655073165894
1769128929.4230494,48749,0.19647210836410522
1769128949.1134453,48849,0.19321611523628235
1769128958.3694446,48899,0.20208044350147247
1769128967.5013547,48949,0.18960461020469666
1769128976.6058962,48999,0.20379377901554108
1769129004.1794462,49149,0.19368939101696014
1769129013.300374,49199,0.20032234489917755
1769129022.4446611,49249,0.19437308609485626
1769129031.6197417,49299,0.18995340168476105
1769129049.978473,49399,0.1948566883802414
1769129059.1087196,49449,0.19908875226974487
1769129126.0611422,49849,0.19309879839420319
1769129147.1774535,49999,0.20002295076847076
1769129154.0991216,50049,0.19844217598438263
1769129190.146369,50149,0.18928201496601105
1769129197.5331237,50199,0.18958039581775665
1769129207.117528,50249,0.19083218276500702
1769129216.5785446,50299,0.1899089366197586
1769129245.939196,50449,0.19134387373924255
1769129255.460469,50499,0.1934325397014618
1769129273.851715,50599,0.20262759923934937
1769129283.0380867,50649,0.19935600459575653
1769129292.191709,50699,0.19964741170406342
1769129301.3833125,50749,0.19143810868263245
1769129328.7066994,50899,0.18746119737625122
1769129401.7535863,51299,0.19348974525928497
1769129410.8332222,51349,0.19653232395648956
1769129420.0147917,51399,0.19591379165649414
1769129436.5444307,51499,0.1921662837266922
1769129451.1663167,51599,0.20113486051559448
1769129458.6586971,51649,0.1947353035211563
1769129466.0193572,51699,0.19518154859542847
1769129480.7006907,51799,0.19754943251609802
1769129489.29605,51849,0.2003820389509201
1769129499.8356915,51899,0.1920872926712036
1769129510.540618,51949,0.18986444175243378
1769129521.217546,51999,0.19385017454624176
1769129559.304713,52149,0.1903289258480072
1769129572.7605827,52199,0.19185104966163635
1769129586.1014664,52249,0.18887177109718323
1769129652.522735,52499,0.19359737634658813
1769129678.9393206,52599,0.192399799823761
1769129692.185464,52649,0.19648557901382446
1769129713.2356577,52749,0.19082048535346985
1769129723.8579264,52799,0.20277225971221924
1769129744.8844554,52899,0.1898932307958603
1769129852.4495676,53199,0.18669769167900085
1769129865.859184,53249,0.18617220222949982
1769129892.3110588,53349,0.188920795917511
1769129905.4730148,53399,0.19152526557445526
1769129918.6538298,53449,0.18589040637016296
1769129963.4177346,53649,0.1856357455253601
1769129973.9574134,53699,0.1946694254875183
1769129984.5402925,53749,0.1921776980161667
1769129995.082905,53799,0.1870272308588028
1769130005.677477,53849,0.194294735789299
1769130016.1340125,53899,0.18397903442382812
1769130026.7604258,53949,0.1930297613143921
1769130048.7614453,54049,0.18847057223320007
1769130061.8673975,54099,0.18923594057559967
1769130075.2163668,54149,0.19499856233596802
1769130088.6350932,54199,0.19195213913917542
1769130102.0544736,54249,0.1918397843837738
1769130115.3762906,54299,0.18913547694683075
1769130128.5663571,54349,0.1978914886713028
1769130178.8167176,54549,0.19481924176216125
1769130199.9902418,54649,0.1914253830909729
1769130210.7100031,54699,0.1957101970911026
1769130263.2437568,54949,0.19175052642822266
1769130273.7923717,54999,0.188751220703125
1769130299.3382363,55099,0.18631091713905334
1769130326.11475,55199,0.19798563420772552
1769130339.3342395,55249,0.19478701055049896
1769130352.5898588,55299,0.19052669405937195
1769130379.026513,55399,0.19169378280639648
1769130416.7243047,55549,0.1878780573606491
1769130427.222964,55599,0.19251413643360138
1769130490.834183,55749,0.18528564274311066
1769130511.3905156,55849,0.18717870116233826
1769130548.5046442,55999,0.18647247552871704
1769130587.7962296,56149,0.19253689050674438
1769130600.9831164,56199,0.19346418976783752
1769130627.2196767,56299,0.18709196150302887
1769130640.328878,56349,0.19365550577640533
1769130653.5517068,56399,0.18749409914016724
1769130665.4118774,56449,0.19512267410755157
1769130676.0366027,56499,0.19545938074588776
1769130686.5518768,56549,0.19224362075328827
1769130697.1470845,56599,0.19112148880958557
1769130718.3596518,56699,0.18150997161865234
1769130728.9980588,56749,0.18513917922973633
1769130739.5042725,56799,0.18962879478931427
1769130771.705803,56949,0.19036298990249634
1769130785.203852,56999,0.19318121671676636
1769130811.8826623,57099,0.19319488108158112
1769130915.8984659,57499,0.19095353782176971
1769130926.1940908,57549,0.1892317235469818
1769130936.7749164,57599,0.1891370713710785
1769130947.439039,57649,0.19056877493858337
1769130958.1794257,57699,0.1898411214351654
1769130979.3769133,57799,0.19065067172050476
1769130989.8800483,57849,0.1895306408405304
1769131000.565056,57899,0.18688881397247314
1769131011.1381636,57949,0.19126668572425842
1769131036.6291733,58049,0.18810905516147614
1769131050.097136,58099,0.1884523183107376
1769131063.4617097,58149,0.19089514017105103
1769131089.413957,58249,0.18590252101421356
1769131102.4473157,58299,0.1985716074705124
1769131128.8910017,58399,0.20244091749191284
1769131273.2052414,58899,0.1849980354309082
1769131313.2848454,59049,0.1912521868944168
1769131326.4205067,59099,0.18719060719013214
1769131339.7140617,59149,0.17998400330543518
1769131352.8411956,59199,0.18760164082050323
1769131379.167559,59299,0.1852714866399765
1769131392.3362973,59349,0.1905861794948578
1769131404.8413749,59399,0.18587154150009155
1769131426.1257966,59499,0.18570172786712646
1769131458.1388347,59649,0.19742578268051147
1769131468.6250143,59699,0.19554750621318817
1769131479.095115,59749,0.19006390869617462
1769131489.673245,59799,0.1934438943862915
1769131500.156613,59849,0.1837579905986786
1769131512.286262,59899,0.1860685497522354
1769131525.9138405,59949,0.18969568610191345
1769131539.413385,59999,0.1862126588821411
