Wall time,Step,Value
1768993332.0014565,122249,1.3956921100616455
1768993342.3612704,122549,1.3726191520690918
1768993344.0970428,122599,1.3897340297698975
1768993347.553029,122699,1.347739577293396
1768993351.0204058,122799,1.3800467252731323
1768993359.6187656,123049,1.3684054613113403
1768993392.449754,123999,1.4023690223693848
1768993402.8065352,124299,1.3731658458709717
1768993404.5335605,124349,1.3969824314117432
1768993421.8109233,124849,1.3786932229995728
1768993425.2655644,124949,1.3727340698242188
1768993430.416574,125099,1.3471403121948242
1768993432.1418524,125149,1.3834218978881836
1768993433.8724074,125199,1.3929845094680786
1768993457.9511688,125749,1.3834528923034668
1768993463.146263,125899,1.3953393697738647
1768993473.517783,126199,1.3922369480133057
1768993482.1398304,126449,1.3730502128601074
1768993485.5952177,126549,1.3582149744033813
1768993489.0292618,126649,1.3997055292129517
1768993492.476442,126749,1.3839040994644165
1768993508.0380495,127199,1.3992518186569214
1768993514.9938061,127399,1.3668235540390015
1768993521.8907542,127599,1.393670916557312
1768993525.3395638,127699,1.386574149131775
1768993530.5387363,127849,1.3700941801071167
1768993545.9982457,128299,1.3722565174102783
1768993547.7160888,128349,1.381198763847351
1768993570.0599144,128849,1.377402663230896
1768993573.5161843,128949,1.3740260601043701
1768993594.1664152,129549,1.3738821744918823
1768993595.885055,129599,1.3744415044784546
1768993597.6113956,129649,1.3673088550567627
1768993604.5337381,129849,1.3740038871765137
1768993611.4173498,130049,1.3583760261535645
1768993621.7630308,130349,1.376705288887024
1768993623.488593,130399,1.388803243637085
1768993628.6861622,130549,1.4026659727096558
1768993642.503541,130949,1.3735429048538208
1768993651.161775,131199,1.3748303651809692
1768993656.3278081,131349,1.3998907804489136
1768993661.4839933,131499,1.3765623569488525
1768993663.2060804,131549,1.3751007318496704
1768993681.9738324,131949,1.3660424947738647
1768993692.3133702,132249,1.3614895343780518
1768993702.6702054,132549,1.368837833404541
1768993711.2977054,132799,1.365883469581604
1768993744.0577953,133749,1.3794174194335938
1768993750.9393842,133949,1.391435146331787
1768993754.3764005,134049,1.3687902688980103
1768993762.9877224,134299,1.366789698600769
1768993771.5787027,134549,1.376064658164978
1768993799.0894873,135199,1.3794597387313843
1768993805.9871624,135399,1.3866885900497437
1768993811.1810465,135549,1.3848551511764526
1768993836.9644506,136299,1.372847557067871
1768993855.8505647,136849,1.3526263236999512
1768993857.5656059,136899,1.3719170093536377
1768993862.7536085,137049,1.3406219482421875
1768993873.106617,137349,1.3613669872283936
1768993885.2080083,137699,1.3809378147125244
1768993886.931541,137749,1.346785306930542
1768993888.6569602,137799,1.3802276849746704
1768993890.389004,137849,1.3602395057678223
1768993897.137671,137899,1.390500545501709
1768993898.862595,137949,1.3744409084320068
1768993912.708136,138349,1.3814619779586792
1768993952.3649435,139499,1.3895809650421143
1768993954.0829003,139549,1.361209750175476
1768993955.8007922,139599,1.3803552389144897
1768993967.8575168,139949,1.3681464195251465
1768993986.8058338,140499,1.382843017578125
1768993990.2690232,140599,1.3708361387252808
1768994015.946623,141199,1.3781332969665527
1768994017.6611543,141249,1.3925366401672363
1768994022.8348746,141399,1.3604716062545776
1768994026.2904906,141499,1.3730418682098389
1768994028.010368,141549,1.3548290729522705
1768994031.4563842,141649,1.357007622718811
1768994064.209625,142599,1.3745759725570679
1768994072.8172765,142849,1.3549041748046875
1768994077.9847703,142999,1.3602697849273682
1768994083.1553867,143149,1.375635027885437
1768994098.6690304,143599,1.3514528274536133
1768994100.3814394,143649,1.3611648082733154
1768994110.7533517,143949,1.3532969951629639
1768994114.197374,144049,1.3654899597167969
1768994115.9155254,144099,1.3845635652542114
1768994131.3149493,144399,1.3751345872879028
1768994136.4498863,144549,1.369604468345642
1768994146.7798645,144849,1.36250901222229
1768994150.22079,144949,1.3791650533676147
1768994153.6409729,145049,1.3603144884109497
1768994158.7838674,145199,1.3563276529312134
1768994182.8921404,145899,1.3612380027770996
1768994186.3402278,145999,1.3631410598754883
1768994188.0788388,146049,1.3651542663574219
1768994189.8073044,146099,1.3836736679077148
1768994208.7643542,146649,1.370485782623291
1768994225.9875667,147149,1.3496768474578857
1768994244.9320564,147549,1.3679633140563965
1768994274.2353175,148399,1.3599644899368286
1768994286.2865727,148749,1.367799997329712
1768994287.9997406,148799,1.3673675060272217
1768994293.149536,148949,1.358036756515503
1768994310.4200423,149449,1.3636034727096558
1768994320.776043,149749,1.3547979593276978
1768994327.6969953,149949,1.377213478088379
1768994336.3300962,150199,1.3330568075180054
1768994339.794283,150299,1.3576043844223022
1768994348.2021205,150399,1.3563179969787598
1768994351.642912,150499,1.337160587310791
1768994355.0881667,150599,1.342657446861267
1768994362.0214517,150799,1.3829203844070435
1768994363.7462401,150849,1.3724453449249268
1768994368.934229,150999,1.3541339635849
1768994379.2609866,151299,1.3631525039672852
1768994382.7372396,151399,1.370842456817627
1768994387.866188,151549,1.382400631904602
1768994401.6574273,151949,1.3641377687454224
1768994405.0856435,152049,1.3789989948272705
1768994406.8214378,152099,1.3783471584320068
1768994408.553409,152149,1.3627411127090454
1768994422.3228333,152549,1.3616381883621216
1768994448.2020473,153299,1.3517272472381592
1768994451.635701,153399,1.3784652948379517
1768994455.0875282,153499,1.3803091049194336
1768994463.50971,153599,1.344746708869934
1768994466.9647152,153699,1.349528193473816
1768994482.456197,154149,1.355324387550354
1768994489.3377285,154349,1.358464002609253
1768994511.7549002,154999,1.3626983165740967
1768994518.6602354,155199,1.3881051540374756
1768994551.3990147,156149,1.3466134071350098
1768994582.3717732,156899,1.373519778251648
1768994584.0823963,156949,1.3678534030914307
1768994594.4088075,157249,1.353151559829712
1768994596.124513,157299,1.3542486429214478
1768994599.5434012,157399,1.3397338390350342
1768994604.728036,157549,1.3580398559570312
1768994613.3218658,157799,1.3508007526397705
1768994620.210305,157999,1.3808157444000244
1768994623.6544702,158099,1.3580764532089233
1768994651.2497668,158899,1.3884457349777222
1768994663.3388171,159249,1.350175380706787
1768994670.2552416,159449,1.358163595199585
1768994687.3173325,159799,1.3429534435272217
1768994689.0613883,159849,1.3557544946670532
1768994701.173729,160199,1.3718304634094238
1768994706.3664422,160349,1.3506416082382202
